0.10000000000000001        2.3652612439266640E-003   3.3575361106651380E-002 2.2213799672117229E-003 
5.0000000000000003E-002   5.6640626378912096E-004   1.6461497596178321E-002 5.0639983040712266E-004
2.5000000000000001E-002   1.3826234278935257E-004   8.1545779230739468E-003 1.1771263926374509E-004
1.2500000000000001E-002   3.4127498097835662E-005   4.0588475423753989E-003 2.8142620111637484E-005
6.2500000000000003E-003   8.4756207163749764E-006   2.0248845984131014E-003 6.8640335783021200E-006
