   0.00000000       0.00000000    
  0.258819044      0.261799395    
  0.500000000      0.523598790    
  0.707106769      0.785398185    
  0.866025388       1.04719758    
  0.965925813       1.30899692    
   1.00000000       1.57079637    
  0.965925813       1.83259571    
  0.866025388       2.09439516    
  0.707106769       2.35619450    
  0.500000000       2.61799383    
  0.258819044       2.87979317    
   1.22464685E-16   3.14159274    
 -0.258819044       3.40339208    
 -0.500000000       3.66519141    
 -0.707106769       3.92699075    
 -0.866025388       4.18879032    
 -0.965925813       4.45058966    
  -1.00000000       4.71238899    
 -0.965925813       4.97418833    
 -0.866025388       5.23598766    
 -0.707106769       5.49778700    
 -0.500000000       5.75958633    
 -0.258819044       6.02138615    
  -2.44929371E-16   6.28318548    
